"ClientId","DataUltimaTransacao"
353068,2019-10-12
353069,2019-10-29
353070,2019-07-14
353071,2019-10-20
353072,2019-09-29
353073,2019-10-12
353074,2019-09-03
353075,2019-07-30
353076,2019-10-14
353077,2019-10-17
353078,2019-10-22
353079,2019-10-21
353080,2019-10-08
353081,2019-10-27
353082,2019-07-11
353083,2019-10-01
353084,2019-10-19
353085,2019-07-23
353086,2019-10-07
353087,2019-10-08
353088,2019-10-20
353089,2019-10-11
353090,2019-09-28
353091,2019-10-24
353092,2019-10-16
353093,2019-10-24
353094,2019-10-25
353095,2019-10-13
353096,2019-10-25
353097,2019-10-22
353098,2019-10-27
353099,2019-10-09
353100,2019-10-18
353101,2019-08-12
353102,2019-10-13
353103,2019-10-16
353104,2019-07-23
353105,2019-10-15
353106,2019-10-03
353107,2019-10-30
353108,2019-10-08
353109,2019-10-18
353110,2019-10-01
353111,2019-10-25
353112,2019-10-12
353113,2019-10-06
353114,2019-10-20
353115,2019-10-24
353116,2019-10-09
353117,2019-07-26
353118,2019-10-03
353119,2019-10-17
353120,2019-10-05
353121,2019-10-01
353122,2019-07-28
353123,2019-10-20
353124,2019-09-15
353125,2019-10-19
353126,2019-09-16
353127,2019-10-14
353128,2019-10-17
353129,2019-10-25
353130,2019-10-25
353131,2019-10-28
353132,2019-07-10
353133,2019-08-19
353134,2019-09-21
353135,2019-09-07
353136,2019-10-12
353137,2019-10-08
353138,2019-09-26
353139,2019-07-28
353140,2019-10-01
353141,2019-10-01
353142,2019-10-15
353143,2019-10-22
353144,2019-10-12
353145,2019-10-02
353146,2019-10-15
353147,2019-10-13
353148,2019-08-04
353149,2019-10-12
353150,2019-10-13
353151,2019-10-17
353152,2019-10-07
353153,2019-09-14
353154,2019-10-19
353155,2019-10-19
353156,2019-10-05
353157,2019-10-27
353158,2019-08-27
353159,2019-10-18
353160,2019-10-14
353161,2019-10-11
353162,2019-10-12
353163,2019-10-19
353164,2019-10-19
353165,2019-10-15
353166,2019-08-23
353167,2019-07-29
353168,2019-10-30
353169,2019-10-08
353170,2019-10-28
353171,2019-09-13
353172,2019-08-27
353173,2019-10-02
353174,2019-10-04
353175,2019-10-17
353176,2019-10-01
353177,2019-10-04
353178,2019-10-19
353179,2019-10-08
353180,2019-10-03
353181,2019-10-01
353182,2019-10-26
353183,2019-10-06
353184,2019-10-14
353185,2019-10-11
353186,2019-10-01
353187,2019-10-29
353188,2019-10-04
353189,2019-10-04
353190,2019-10-04
353191,2019-10-08
353192,2019-10-28
353193,2019-10-13
353194,2019-10-22
353195,2019-10-28
353196,2019-10-08
353197,2019-07-13
353198,2019-10-23
353199,2019-10-12
353200,2019-10-12
353201,2019-07-31
353202,2019-10-12
353203,2019-10-30
353204,2019-09-10
353205,2019-10-07
353206,2019-10-12
353207,2019-10-28
353208,2019-10-28
353209,2019-10-01
353210,2019-10-30
353211,2019-10-22
353212,2019-10-14
353213,2019-10-24
353214,2019-10-12
353215,2019-10-02
353216,2019-10-15
353217,2019-10-27
353218,2019-10-12
353219,2019-10-25
353220,2019-10-19
353221,2019-07-03
353222,2019-10-02
353223,2019-10-23
353224,2019-10-17
353225,2019-10-14
353226,2019-08-09
353227,2019-10-17
353228,2019-10-10
353229,2019-07-28
353230,2019-07-28
353231,2019-10-04
353232,2019-10-05
353233,2019-10-30
353234,2019-10-11
353235,2019-10-05
353236,2019-10-13
353237,2019-10-17
353238,2019-10-09
353239,2019-08-25
353240,2019-10-12
353241,2019-10-19
353242,2019-10-29
353243,2019-10-20
353244,2019-10-10
353245,2019-10-08
353246,2019-07-26
353247,2019-10-21
353248,2019-10-27
353249,2019-08-17
353250,2019-10-25
353251,2019-10-16
353252,2019-10-18
353253,2019-10-09
353254,2019-10-21
353255,2019-09-24
353256,2019-09-07
353257,2019-10-24
353258,2019-10-21
353259,2019-10-17
353260,2019-10-12
353261,2019-10-29
353262,2019-10-11
353263,2019-09-28
353264,2019-08-29
353265,2019-10-27
353266,2019-09-18
353267,2019-10-19
353268,2019-10-18
353269,2019-08-11
353270,2019-10-04
353271,2019-10-28
353272,2019-10-10
353273,2019-07-26
353274,2019-10-17
353275,2019-10-25
353276,2019-10-15
353277,2019-10-01
353278,2019-10-23
353279,2019-09-19
353280,2019-10-12
353281,2019-10-24
353282,2019-10-15
353283,2019-07-24
353284,2019-10-07
353285,2019-10-05
353286,2019-08-02
353287,2019-10-26
353288,2019-10-27
353289,2019-10-30
353290,2019-10-29
353291,2019-10-03
353292,2019-08-16
353293,2019-10-22
353294,2019-10-18
353295,2019-10-10
353296,2019-10-08
353297,2019-08-10
353298,2019-10-06
353299,2019-09-05
353300,2019-10-20
353301,2019-07-15
353302,2019-10-04
353303,2019-07-04
353304,2019-10-08
353305,2019-07-31
353306,2019-10-24
353307,2019-10-03
353308,2019-07-26
353309,2019-10-08
353310,2019-10-25
353311,2019-10-17
353312,2019-10-15
353313,2019-10-19
353314,2019-10-22
353315,2019-10-03
353316,2019-07-12
353317,2019-08-26
353318,2019-10-06
353319,2019-10-07
353320,2019-10-23
353321,2019-10-22
353322,2019-09-03
353323,2019-10-08
353324,2019-10-17
353325,2019-10-25
353326,2019-10-01
353327,2019-09-10
353328,2019-09-20
353329,2019-10-15
353330,2019-10-12
353331,2019-10-14
353332,2019-09-23
353333,2019-10-22
353334,2019-10-14
353335,2019-09-07
353336,2019-10-14
353337,2019-10-27
353338,2019-10-03
353339,2019-10-27
353340,2019-08-25
353341,2019-08-17
353342,2019-10-13
353343,2019-10-18
353344,2019-10-02
353345,2019-10-03
353346,2019-10-15
353347,2019-10-20
353348,2019-10-05
353349,2019-10-30
353350,2019-10-21
353351,2019-09-10
353352,2019-10-02
353353,2019-10-14
353354,2019-10-13
353355,2019-10-21
353356,2019-10-01
353357,2019-10-20
353358,2019-10-05
353359,2019-10-27
353360,2019-10-12
353361,2019-10-20
353362,2019-10-11
353363,2019-10-13
353364,2019-10-29
353365,2019-10-21
353366,2019-10-12
353367,2019-10-16
353368,2019-08-31
353369,2019-08-06
353370,2019-10-01
353371,2019-10-14
353372,2019-10-03
353373,2019-10-29
353374,2019-10-20
353375,2019-10-30
353376,2019-09-09
353377,2019-08-21
353378,2019-10-17
353379,2019-10-09
353380,2019-10-02
353381,2019-07-22
353382,2019-10-21
353383,2019-10-17
353384,2019-10-26
353385,2019-10-15
353386,2019-10-09
353387,2019-10-05
353388,2019-10-07
353389,2019-10-28
353390,2019-08-23
353391,2019-10-08
353392,2019-10-04
353393,2019-07-01
353394,2019-07-11
353395,2019-10-20
353396,2019-10-12
353397,2019-10-08
353398,2019-10-18
353399,2019-10-21
353400,2019-08-22
353401,2019-10-02
353402,2019-07-12
353403,2019-10-03
353404,2019-10-11
353405,2019-09-29
353406,2019-10-16
353407,2019-10-17
353408,2019-10-01
353409,2019-07-18
353410,2019-10-18
353411,2019-08-28
353412,2019-10-26
353413,2019-10-21
353414,2019-10-15
353415,2019-10-03
353416,2019-10-17
353417,2019-10-12
353418,2019-10-23
353419,2019-08-06
353420,2019-10-27
353421,2019-08-30
353422,2019-10-10
353423,2019-10-02
353424,2019-10-06
353425,2019-10-12
353426,2019-10-16
353427,2019-10-16
353428,2019-10-04
353429,2019-10-22
353430,2019-10-26
353431,2019-10-18
353432,2019-10-26
353433,2019-10-28
353434,2019-10-05
353435,2019-10-11
353436,2019-10-07
353437,2019-07-16
353438,2019-10-17
353439,2019-10-11
353440,2019-10-07
353441,2019-10-24
353442,2019-10-30
353443,2019-10-07
353444,2019-07-21
353445,2019-08-01
353446,2019-08-02
353447,2019-10-25
353448,2019-10-01
353449,2019-10-06
353450,2019-07-16
353451,2019-10-05
353452,2019-08-06
353453,2019-10-07
353454,2019-10-08
353455,2019-10-24
353456,2019-10-18
353457,2019-10-08
353458,2019-10-01
353459,2019-10-12
353460,2019-10-08
353461,2019-10-27
353462,2019-09-22
353463,2019-10-28
353464,2019-10-19
353465,2019-10-25
353466,2019-10-19
353467,2019-10-14
353468,2019-09-04
353469,2019-10-08
353470,2019-10-17
353471,2019-10-05
353472,2019-10-24
353473,2019-10-01
353474,2019-10-12
353475,2019-10-29
353476,2019-10-04
353477,2019-09-06
353478,2019-10-26
353479,2019-10-09
353480,2019-10-01
353481,2019-10-20
353482,2019-10-23
353483,2019-09-03
353484,2019-10-27
353485,2019-10-25
353486,2019-10-03
353487,2019-10-15
353488,2019-10-20
353489,2019-10-27
353490,2019-10-19
353491,2019-10-26
353492,2019-10-17
353493,2019-10-29
353494,2019-08-28
353495,2019-09-18
353496,2019-10-28
353497,2019-10-13
353498,2019-10-19
353499,2019-10-04
353500,2019-10-14
353501,2019-10-30
353502,2019-10-07
353503,2019-10-04
353504,2019-10-26
353505,2019-08-11
353506,2019-10-09
353507,2019-10-26
353508,2019-10-28
353509,2019-10-27
353510,2019-08-08
353511,2019-07-07
353512,2019-07-02
353513,2019-10-21
353514,2019-10-15
353515,2019-10-06
353516,2019-10-13
353517,2019-09-19
353518,2019-10-01
353519,2019-10-20
353520,2019-10-04
353521,2019-10-30
353522,2019-10-15
353523,2019-10-13
353524,2019-10-12
353525,2019-10-13
353526,2019-10-19
353527,2019-10-30
353528,2019-10-12
353529,2019-10-18
353530,2019-09-15
353531,2019-10-18
353532,2019-10-24
353533,2019-09-16
353534,2019-10-27
353535,2019-10-10
353536,2019-10-05
353537,2019-09-30
353538,2019-10-09
353539,2019-10-07
353540,2019-10-21
353541,2019-10-15
353542,2019-07-02
353543,2019-10-29
353544,2019-10-07
353545,2019-10-23
353546,2019-10-21
353547,2019-10-29
353548,2019-10-18
353549,2019-10-11
353550,2019-10-10
353551,2019-10-17
353552,2019-10-23
353553,2019-10-17
353554,2019-10-21
353555,2019-10-29
353556,2019-10-30
353557,2019-10-13
353558,2019-10-28
353559,2019-10-09
353560,2019-10-18
353561,2019-10-27
353562,2019-07-11
353563,2019-10-30
353564,2019-10-13
353565,2019-10-01
353566,2019-08-11
353567,2019-10-20
353568,2019-10-26
353569,2019-10-10
353570,2019-10-12
353571,2019-08-23
353572,2019-10-10
353573,2019-10-15
353574,2019-10-24
353575,2019-08-12
353576,2019-10-25
353577,2019-10-02
353578,2019-08-27
353579,2019-10-09
353580,2019-10-07
353581,2019-10-21
353582,2019-10-07
353583,2019-10-05
353584,2019-10-14
353585,2019-10-28
353586,2019-07-23
353587,2019-10-30
353588,2019-10-15
353589,2019-10-23
353590,2019-07-28
353591,2019-10-19
353592,2019-10-06
353593,2019-10-25
353594,2019-10-06
353595,2019-09-16
353596,2019-10-10
353597,2019-10-12
353598,2019-09-16
353599,2019-10-26
353600,2019-10-13
353601,2019-10-11
353602,2019-10-13
353603,2019-10-07
353604,2019-10-27
353605,2019-10-25
353606,2019-10-10
353607,2019-10-13
353608,2019-10-02
353609,2019-07-30
353610,2019-07-01
353611,2019-10-09
353612,2019-07-05
353613,2019-10-20
353614,2019-10-10
353615,2019-10-25
353616,2019-10-09
353617,2019-08-23
353618,2019-10-08
353619,2019-09-21
353620,2019-10-22
353621,2019-10-30
353622,2019-07-12
353623,2019-10-09
353624,2019-09-24
353625,2019-10-18
353626,2019-10-19
353627,2019-10-12
353628,2019-07-12
353629,2019-10-23
353630,2019-07-23
353631,2019-10-29
353632,2019-10-05
353633,2019-09-20
353634,2019-10-20
353635,2019-10-17
353636,2019-10-05
353637,2019-10-07
353638,2019-10-25
353639,2019-08-20
353640,2019-09-04
353641,2019-10-25
353642,2019-10-25
353643,2019-08-23
353644,2019-07-22
353645,2019-10-15
353646,2019-10-22
353647,2019-10-15
353648,2019-10-27
353649,2019-10-05
353650,2019-10-12
353651,2019-10-04
353652,2019-10-22
353653,2019-10-16
353654,2019-10-28
353655,2019-10-02
353656,2019-09-03
353657,2019-10-30
353658,2019-10-07
353659,2019-10-12
353660,2019-10-26
353661,2019-10-04
353662,2019-10-25
353663,2019-09-02
353664,2019-10-11
353665,2019-08-29
353666,2019-09-09
353667,2019-10-15
353668,2019-10-23
353669,2019-07-03
353670,2019-10-06
353671,2019-07-18
353672,2019-10-25
353673,2019-08-15
353674,2019-10-02
353675,2019-10-14
353676,2019-10-09
353677,2019-10-15
353678,2019-10-22
353679,2019-10-07
353680,2019-10-11
353681,2019-10-05
353682,2019-10-11
353683,2019-10-30
353684,2019-07-03
353685,2019-07-22
353686,2019-10-17
353687,2019-09-17
353688,2019-10-27
353689,2019-10-23
353690,2019-07-15
353691,2019-10-07
353692,2019-08-31
353693,2019-10-08
353694,2019-07-27
353695,2019-09-28
353696,2019-10-20
353697,2019-10-11
353698,2019-10-23
353699,2019-10-17
353700,2019-10-16
353701,2019-10-19
353702,2019-10-18
353703,2019-10-28
353704,2019-10-11
353705,2019-09-30
353706,2019-10-15
353707,2019-10-04
353708,2019-10-16
353709,2019-10-19
353710,2019-10-18
353711,2019-10-30
353712,2019-10-15
353713,2019-10-23
353714,2019-10-02
353715,2019-07-24
353716,2019-10-02
353717,2019-10-08
353718,2019-10-15
353719,2019-10-14
353720,2019-10-08
353721,2019-09-17
353722,2019-08-15
353723,2019-10-27
353724,2019-10-25
353725,2019-10-28
353726,2019-10-01
353727,2019-10-21
353728,2019-10-11
353729,2019-10-02
353730,2019-10-01
353731,2019-08-24
353732,2019-10-26
353733,2019-10-05
353734,2019-10-19
353735,2019-10-16
353736,2019-10-06
353737,2019-10-06
353738,2019-08-16
353739,2019-08-10
353740,2019-10-26
353741,2019-10-06
353742,2019-10-03
353743,2019-10-11
353744,2019-10-30
353745,2019-10-24
353746,2019-10-03
353747,2019-10-07
353748,2019-10-14
353749,2019-10-01
353750,2019-10-16
353751,2019-10-13
353752,2019-09-14
353753,2019-10-19
353754,2019-08-02
353755,2019-10-04
353756,2019-10-21
353757,2019-10-17
353758,2019-10-04
353759,2019-10-14
353760,2019-10-09
353761,2019-10-11
353762,2019-10-16
353763,2019-10-28
353764,2019-10-12
353765,2019-10-24
353766,2019-09-27
353767,2019-10-14
353768,2019-09-18
353769,2019-10-04
353770,2019-10-08
353771,2019-10-19
353772,2019-10-19
353773,2019-10-22
353774,2019-10-13
353775,2019-10-02
353776,2019-10-18
353777,2019-10-03
353778,2019-10-04
353779,2019-10-17
353780,2019-09-20
353781,2019-10-25
353782,2019-10-20
353783,2019-08-14
353784,2019-10-06
353785,2019-10-27
353786,2019-10-19
353787,2019-10-17
353788,2019-08-01
353789,2019-07-16
353790,2019-10-22
353791,2019-10-17
353792,2019-10-20
353793,2019-07-03
353794,2019-10-22
353795,2019-10-10
353796,2019-10-18
353797,2019-10-05
353798,2019-10-13
353799,2019-07-04
353800,2019-10-16
353801,2019-10-25
353802,2019-07-07
353803,2019-10-01
353804,2019-10-19
353805,2019-10-09
353806,2019-10-04
353807,2019-10-19
353808,2019-07-08
353809,2019-10-14
353810,2019-07-24
353811,2019-10-06
353812,2019-10-12
353813,2019-10-01
353814,2019-10-05
353815,2019-10-05
353816,2019-10-25
353817,2019-10-24
353818,2019-10-14
353819,2019-10-24
353820,2019-10-15
353821,2019-08-03
353822,2019-10-16
353823,2019-10-14
353824,2019-10-29
353825,2019-10-14
353826,2019-10-28
353827,2019-10-24
353828,2019-10-22
353829,2019-10-12
353830,2019-10-20
353831,2019-10-13
353832,2019-10-30
353833,2019-08-17
353834,2019-10-22
353835,2019-10-24
353836,2019-10-28
353837,2019-08-11
353838,2019-10-21
353839,2019-10-09
353840,2019-10-26
353841,2019-10-27
353842,2019-10-24
353843,2019-10-13
353844,2019-10-16
353845,2019-10-04
353846,2019-10-16
353847,2019-10-16
353848,2019-10-02
353849,2019-10-16
353850,2019-10-29
353851,2019-10-09
353852,2019-10-25
353853,2019-10-30
353854,2019-10-13
353855,2019-10-03
353856,2019-10-22
353857,2019-10-08
353858,2019-10-16
353859,2019-10-06
353860,2019-10-03
353861,2019-10-02
353862,2019-10-07
353863,2019-10-18
353864,2019-10-07
353865,2019-10-30
353866,2019-08-27
353867,2019-07-09
353868,2019-10-19
353869,2019-08-03
353870,2019-10-29
353871,2019-10-11
353872,2019-10-07
353873,2019-07-06
353874,2019-09-15
353875,2019-10-12
353876,2019-10-08
353877,2019-10-07
353878,2019-10-24
353879,2019-09-26
353880,2019-10-04
353881,2019-10-07
353882,2019-10-30
353883,2019-10-19
353884,2019-10-21
353885,2019-10-03
353886,2019-10-06
353887,2019-10-21
353888,2019-10-04
353889,2019-10-16
353890,2019-10-04
353891,2019-10-18
353892,2019-10-05
353893,2019-10-09
353894,2019-10-15
353895,2019-10-18
353896,2019-10-24
353897,2019-10-26
353898,2019-10-01
353899,2019-10-05
353900,2019-10-04
353901,2019-10-11
353902,2019-09-11
353903,2019-10-27
353904,2019-08-04
353905,2019-10-13
353906,2019-10-30
353907,2019-10-28
353908,2019-10-04
353909,2019-10-29
353910,2019-10-20
353911,2019-08-15
353912,2019-07-28
353913,2019-10-16
353914,2019-10-13
353915,2019-08-31
353916,2019-08-26
353917,2019-08-13
353918,2019-10-06
353919,2019-10-04
353920,2019-08-11
353921,2019-07-17
353922,2019-10-20
353923,2019-10-30
353924,2019-10-07
353925,2019-10-13
353926,2019-08-21
353927,2019-08-24
353928,2019-10-16
353929,2019-10-29
353930,2019-10-01
353931,2019-07-07
353932,2019-09-16
353933,2019-10-16
353934,2019-10-02
353935,2019-10-03
353936,2019-09-08
353937,2019-09-04
353938,2019-10-15
353939,2019-08-19
353940,2019-10-10
353941,2019-10-22
353942,2019-09-04
353943,2019-10-11
353944,2019-08-08
353945,2019-10-26
353946,2019-09-01
353947,2019-07-30
353948,2019-10-30
353949,2019-10-25
353950,2019-10-16
353951,2019-10-14
353952,2019-10-09
353953,2019-10-17
353954,2019-10-22
353955,2019-10-22
353956,2019-07-20
353957,2019-10-18
353958,2019-07-21
353959,2019-10-01
353960,2019-07-28
353961,2019-08-18
353962,2019-10-12
353963,2019-10-07
353964,2019-09-09
353965,2019-08-10
353966,2019-07-11
353967,2019-10-21
353968,2019-10-13
353969,2019-08-10
353970,2019-07-28
353971,2019-10-19
353972,2019-10-03
353973,2019-10-16
353974,2019-10-21
353975,2019-10-25
353976,2019-10-06
353977,2019-10-05
353978,2019-10-21
353979,2019-10-18
353980,2019-09-21
353981,2019-10-16
353982,2019-10-21
353983,2019-10-03
353984,2019-10-02
353985,2019-10-30
353986,2019-10-13
353987,2019-10-12
353988,2019-10-02
353989,2019-10-08
353990,2019-07-18
353991,2019-09-13
353992,2019-09-18
353993,2019-10-17
353994,2019-10-08
353995,2019-07-06
353996,2019-10-05
353997,2019-10-17
353998,2019-10-25
353999,2019-10-24
354000,2019-09-08
354001,2019-10-25
354002,2019-07-29
354003,2019-07-04
354004,2019-10-22
354005,2019-10-05
354006,2019-09-09
354007,2019-10-16
354008,2019-10-13
354009,2019-10-11
354010,2019-10-01
354011,2019-10-07
354012,2019-10-30
354013,2019-10-18
354014,2019-10-03
354015,2019-10-10
354016,2019-08-15
354017,2019-10-12
354018,2019-10-14
354019,2019-10-17
354020,2019-08-02
354021,2019-07-01
354022,2019-10-12
354023,2019-10-22
354024,2019-10-02
354025,2019-10-05
354026,2019-10-10
354027,2019-10-09
354028,2019-08-30
354029,2019-10-13
354030,2019-10-29
354031,2019-07-02
354032,2019-10-11
354033,2019-09-04
354034,2019-10-04
354035,2019-10-01
354036,2019-10-04
354037,2019-10-26
354038,2019-10-18
354039,2019-08-16
354040,2019-10-09
354041,2019-10-04
354042,2019-10-11
354043,2019-08-14
354044,2019-10-20
354045,2019-09-03
354046,2019-10-02
354047,2019-10-25
354048,2019-10-02
354049,2019-10-25
354050,2019-10-06
354051,2019-10-21
354052,2019-08-01
354053,2019-10-25
354054,2019-08-11
354055,2019-10-04
354056,2019-09-12
354057,2019-10-01
354058,2019-09-30
354059,2019-10-09
354060,2019-10-19
354061,2019-07-26
354062,2019-10-21
354063,2019-07-04
354064,2019-10-20
354065,2019-10-20
354066,2019-10-11
354067,2019-10-15
354068,2019-10-14
354069,2019-10-02
354070,2019-10-13
354071,2019-10-22
354072,2019-09-14
354073,2019-10-28
354074,2019-10-14
354075,2019-10-08
354076,2019-10-05
354077,2019-10-20
354078,2019-07-03
354079,2019-10-28
354080,2019-10-01
354081,2019-10-21
354082,2019-10-29
354083,2019-10-23
354084,2019-10-16
354085,2019-10-19
354086,2019-08-27
354087,2019-10-16
354088,2019-10-04
354089,2019-10-20
354090,2019-10-22
354091,2019-07-20
354092,2019-10-14
354093,2019-10-26
354094,2019-10-29
354095,2019-10-07
354096,2019-10-20
354097,2019-10-21
354098,2019-10-30
354099,2019-09-30
354100,2019-08-24
354101,2019-10-29
354102,2019-10-07
354103,2019-09-08
354104,2019-10-30
354105,2019-10-21
354106,2019-10-13
354107,2019-10-20
354108,2019-10-20
354109,2019-10-08
354110,2019-10-29
354111,2019-07-19
354112,2019-10-26
354113,2019-10-06
354114,2019-10-26
354115,2019-10-13
354116,2019-10-14
354117,2019-10-06
354118,2019-08-26
354119,2019-10-10
354120,2019-10-07
354121,2019-10-04
354122,2019-08-29
354123,2019-10-04
354124,2019-10-22
354125,2019-10-18
354126,2019-10-23
354127,2019-10-18
354128,2019-10-04
354129,2019-10-06
354130,2019-07-22
354131,2019-09-22
354132,2019-10-04
354133,2019-09-12
354134,2019-09-05
354135,2019-10-29
354136,2019-10-11
354137,2019-10-21
354138,2019-10-25
354139,2019-10-24
354140,2019-10-22
354141,2019-10-13
354142,2019-10-06
354143,2019-10-30
354144,2019-10-05
354145,2019-07-19
354146,2019-10-18
354147,2019-10-23
354148,2019-10-02
354149,2019-10-01
354150,2019-10-21
354151,2019-10-24
354152,2019-10-15
354153,2019-08-23
354154,2019-10-27
354155,2019-10-13
354156,2019-10-13
354157,2019-10-11
354158,2019-07-12
354159,2019-10-24
354160,2019-10-01
354161,2019-10-03
354162,2019-10-05
354163,2019-07-30
354164,2019-10-14
354165,2019-07-09
354166,2019-10-26
354167,2019-10-04
354168,2019-07-08
354169,2019-10-24
354170,2019-10-11
354171,2019-09-29
354172,2019-10-24
354173,2019-10-24
354174,2019-10-26
354175,2019-10-12
354176,2019-10-03
354177,2019-10-12
354178,2019-10-07
354179,2019-10-07
354180,2019-10-19
354181,2019-10-03
354182,2019-10-26
354183,2019-10-06
354184,2019-10-02
354185,2019-10-13
354186,2019-10-22
354187,2019-10-01
354188,2019-10-03
354189,2019-10-09
354190,2019-10-11
354191,2019-10-09
354192,2019-10-19
354193,2019-08-21
354194,2019-08-16
354195,2019-10-04
354196,2019-10-27
354197,2019-10-04
354198,2019-10-10
354199,2019-10-06
354200,2019-10-29
354201,2019-10-29
354202,2019-10-26
354203,2019-08-25
354204,2019-09-02
354205,2019-10-12
354206,2019-10-12
354207,2019-10-11
354208,2019-10-11
354209,2019-08-25
354210,2019-10-12
354211,2019-10-20
354212,2019-10-11
354213,2019-10-04
354214,2019-10-27
354215,2019-10-25
354216,2019-07-10
354217,2019-10-30
354218,2019-10-21
354219,2019-10-16
354220,2019-10-23
354221,2019-10-13
354222,2019-10-12
354223,2019-10-12
354224,2019-10-11
354225,2019-08-22
354226,2019-10-16
354227,2019-10-30
354228,2019-10-22
354229,2019-10-02
354230,2019-07-19
354231,2019-10-18
354232,2019-10-17
354233,2019-10-21
354234,2019-10-06
354235,2019-10-23
354236,2019-10-13
354237,2019-10-16
354238,2019-10-26
354239,2019-07-16
354240,2019-10-10
354241,2019-09-14
354242,2019-07-09
354243,2019-10-05
354244,2019-10-10
354245,2019-10-05
354246,2019-10-09
354247,2019-07-06
354248,2019-08-01
354249,2019-10-08
354250,2019-10-03
354251,2019-07-05
354252,2019-10-24
354253,2019-10-12
354254,2019-10-01
354255,2019-10-23
354256,2019-07-19
354257,2019-10-04
354258,2019-10-17
354259,2019-10-29
354260,2019-10-03
354261,2019-09-07
354262,2019-10-24
354263,2019-10-29
354264,2019-10-15
354265,2019-10-27
354266,2019-10-17
354267,2019-10-30
354268,2019-10-15
354269,2019-10-15
354270,2019-10-14
354271,2019-10-22
354272,2019-10-10
354273,2019-10-09
354274,2019-09-15
354275,2019-08-13
354276,2019-10-06
354277,2019-10-08
354278,2019-10-15
354279,2019-10-05
354280,2019-10-18
354281,2019-10-07
354282,2019-10-17
354283,2019-10-15
354284,2019-10-04
354285,2019-10-19
354286,2019-08-01
354287,2019-10-13
354288,2019-10-27
354289,2019-10-24
354290,2019-10-03
354291,2019-09-22
354292,2019-10-16
354293,2019-10-20
354294,2019-07-03
354295,2019-10-24
354296,2019-10-17
354297,2019-10-10
354298,2019-10-16
354299,2019-10-12
354300,2019-10-22
354301,2019-09-09
354302,2019-08-14
354303,2019-10-15
354304,2019-10-19
354305,2019-10-23
354306,2019-10-23
354307,2019-10-23
354308,2019-10-11
354309,2019-10-27
354310,2019-10-06
354311,2019-10-22
354312,2019-08-21
354313,2019-10-11
354314,2019-10-01
354315,2019-10-24
354316,2019-08-07
354317,2019-10-30
354318,2019-10-12
354319,2019-10-25
354320,2019-10-18
354321,2019-10-07
354322,2019-10-14
354323,2019-09-05
354324,2019-09-14
354325,2019-10-09
354326,2019-10-11
354327,2019-10-04
354328,2019-10-25
354329,2019-09-26
354330,2019-09-21
354331,2019-07-27
354332,2019-10-02
354333,2019-10-05
354334,2019-10-20
354335,2019-10-23
354336,2019-08-06
354337,2019-10-23
354338,2019-10-01
354339,2019-10-15
354340,2019-10-02
354341,2019-10-23
354342,2019-10-23
354343,2019-10-26
354344,2019-10-07
354345,2019-10-11
354346,2019-10-20
354347,2019-10-14
354348,2019-07-15
354349,2019-10-12
354350,2019-10-28
354351,2019-09-18
354352,2019-07-26
354353,2019-10-13
354354,2019-10-12
354355,2019-10-02
354356,2019-10-25
354357,2019-10-08
354358,2019-10-18
354359,2019-10-02
354360,2019-10-25
354361,2019-10-20
354362,2019-07-15
354363,2019-07-22
354364,2019-10-17
354365,2019-10-28
354366,2019-10-11
354367,2019-10-24
354368,2019-10-08
354369,2019-08-15
354370,2019-10-06
354371,2019-10-14
354372,2019-10-28
354373,2019-10-21
354374,2019-10-21
354375,2019-09-04
354376,2019-07-24
354377,2019-10-16
354378,2019-10-15
354379,2019-10-08
354380,2019-10-16
354381,2019-10-28
354382,2019-10-08
354383,2019-08-23
354384,2019-10-17
354385,2019-10-14
354386,2019-10-28
354387,2019-10-11
354388,2019-10-30
354389,2019-10-12
354390,2019-10-17
354391,2019-10-10
354392,2019-10-28
354393,2019-09-25
354394,2019-10-22
354395,2019-10-03
354396,2019-10-14
354397,2019-10-22
354398,2019-08-01
354399,2019-10-28
354400,2019-10-24
354401,2019-10-22
354402,2019-10-10
354403,2019-10-28
354404,2019-10-07
354405,2019-08-26
354406,2019-08-24
354407,2019-10-21
354408,2019-10-01
354409,2019-10-17
354410,2019-10-28
354411,2019-10-16
354412,2019-10-22
354413,2019-10-21
354414,2019-10-12
354415,2019-10-09
354416,2019-10-18
354417,2019-10-19
354418,2019-09-17
354419,2019-10-08
354420,2019-10-04
354421,2019-08-08
354422,2019-10-19
354423,2019-10-30
354424,2019-10-11
354425,2019-10-07
354426,2019-10-09
354427,2019-10-15
354428,2019-10-11
354429,2019-10-20
354430,2019-08-24
354431,2019-07-01
354432,2019-10-05
354433,2019-10-21
354434,2019-10-17
354435,2019-10-15
354436,2019-10-01
354437,2019-10-18
354438,2019-08-05
354439,2019-10-23
354440,2019-10-29
354441,2019-10-11
354442,2019-10-02
354443,2019-10-22
354444,2019-07-05
354445,2019-10-12
354446,2019-09-22
354447,2019-10-25
354448,2019-07-26
354449,2019-10-17
354450,2019-10-19
354451,2019-10-05
354452,2019-09-06
354453,2019-10-12
354454,2019-10-22
354455,2019-07-24
354456,2019-10-13
354457,2019-10-01
354458,2019-09-11
354459,2019-10-27
354460,2019-10-28
354461,2019-10-25
354462,2019-10-12
354463,2019-10-21
354464,2019-10-01
354465,2019-07-22
